cg0001	chromosomal replication initiation protein
cg1934	hypothetical protein
cg1935	transcriptional regulator
cg1936	hypothetical protein
cg1937	hypothetical protein
cg1938	hypothetical protein
cg1940	hypothetical protein
cg1941	hypothetical protein
cg1942	hypothetical protein
0	hypothetical protein
cg1945	hypothetical protein
cg1946	hypothetical protein
cg1947	hypothetical protein
cg1949	hypothetical protein
cg1950	putative transposase
0	hypothetical protein
cg1951	transposase
cg1954	hypothetical protein
cg1955	hypothetical protein
cg1956	single-stranded DNA-specific exonuclease
cg1957	hypothetical protein
cg1959	ATPase
cg1960	hypothetical protein
cg1961	hypothetical protein
cg1962	hypothetical protein
cg1963	helicase
cg1964	hypothetical protein
cg1965	hypothetical protein
cg1966	hypothetical protein
cg1967	hypothetical protein
cg1968	hypothetical protein
cg1969	hypothetical protein
cg1970	hypothetical protein
#N/A	hypothetical protein
cg1974	hypothetical protein
cg1975	hypothetical protein
cg1976	hypothetical protein
cg1977	hypothetical protein
cg1978	hypothetical protein
cg1980	hypothetical protein
cg1981	hypothetical protein
cg1982	ATPase with chaperone activity, ATP-binding subunit
cg1983	hypothetical protein
cg1984	hypothetical protein
cg1985	helicase
cg1986	hypothetical protein
cg1987	hypothetical protein
cg1988	ribosomal protein S13
cg1989	hypothetical protein
cg1990	hypothetical protein
cg1991	hypothetical protein
cg1992	hypothetical protein
cg1993	hypothetical protein
cg1994	hypothetical protein
cg1995	hypothetical protein
cg1996	site-specific DNA methylase or
cg1997	stress-sensitive restriction system protein 1
cg1998	stress-sensitive restriction system protein 2
cg1999	hypothetical protein
cg2000	hypothetical protein
cg2001	hypothetical protein
cg2002	hypothetical protein
cg2003	helicase
cg2004	hypothetical protein
cg2005	hypothetical protein
cg2006	hypothetical protein
cg2007	hypothetical protein
cg2008	hypothetical protein
cg2009	ATPase with chaperone activity, ATP-binding subunit
cg2010	hypothetical protein
cg2011	hypothetical protein
cg2012	hypothetical protein
cg2014	hypothetical protein
cg2015	hypothetical protein
cg2016	hypothetical protein
cg2017	hypothetical protein
cg2018	hypothetical protein
cg2019	hypothetical protein
cg2020	hypothetical protein
cg2021	hypothetical protein
cg2022	hypothetical protein
#N/A	hypothetical protein
cg2024	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
cg2028	hypothetical protein
cg2030	hypothetical protein
cg2031	hypothetical protein
cg2032	hypothetical protein
cg2033	hypothetical protein
cg2034	hypothetical protein
cg2035	hypothetical protein
#N/A	hypothetical protein
cg2037	hypothetical protein
#N/A	hypothetical protein
cg2039	hypothetical protein
cg2040	transcriptional regulator
cg2041	hypothetical protein
cg2042	hypothetical protein
cg2043	periplasmic serine protease
cg2044	hypothetical protein
#N/A	hypothetical protein
cg2047	hypothetical protein
cg2048	hypothetical protein
cg2049	hypothetical protein
cg2050	hypothetical protein
#N/A	hypothetical protein
cg2052	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
cg2056	hypothetical protein
cg2057	hypothetical protein
#N/A	hypothetical protein
cg2059	hypothetical protein
cg4007	hypothetical protein
cg2060	hypothetical protein
cg2061	hypothetical protein
cg2062	hypothetical protein
cg2063	hypothetical protein
cg2064	topoisomerase IA
cg2065	hypothetical protein
cg2066	uncharacterized low-complexity protein
cg2067	hypothetical protein
0	hypothetical protein
cg2069	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	micrococcal nuclease-like protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	single-stranded DNA-binding protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	membrane-associated Zn-dependent protease 1
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
#N/A	integrase
0	hypothetical protein
0	hypothetical protein
cg1751	hypothetical protein
0	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
0	hypothetical protein
cg2068	hypothetical protein
0	hypothetical protein
cg2071	hypothetical protein
cg2072	di- and tricarboxylate transporter
cg2073	hypothetical protein
cg2074	hypothetical protein
cg2075	hypothetical protein
cg2076	hypothetical protein
cg2077	hypothetical protein
cg2078	hypothetical protein
cg2079	hypothetical protein
cg2080	hypothetical protein
cg2081	ribonuclease D
cg2083	1-deoxy-D-xylulose-5-phosphate synthase
cg2084	SAM-dependent methyltransferase
cg2085	hypothetical protein
cg2086	deoxyuridine 5'-triphosphate nucleotidohydrolase
cg2087	hypothetical protein
cg2088	hypothetical protein
cg2089	hypothetical protein
cg2090	fructose-1,6-bisphosphatase
cg2091	transcriptional regulator
cg2092	RNA polymerase sigma factor
cg2095	hypothetical protein
cg2096	hypothetical protein
cg2097	hypothetical protein
cg2098	hypothetical protein
cg2099	hypothetical protein
cg2100	rRNA or tRNA methylase
cg2101	D-tyrosyl-tRNA deacylase
cg2102	RNA polymerase sigma factor SigB
cg2103	Mn-dependent transcriptional regulator
cg2104	UDP-glucose 4-epimerase
cg2105	hypothetical protein
cg2106	hypothetical protein
cg2107	putative helicase
cg2109	transcriptional regulator
cg2110	hypothetical protein
cg2111	HrpA-like helicase
cg2112	transcriptional regulator NrdR
cg2113	hypothetical protein
cg2114	LexA repressor
cg2115	transcriptional regulator of sugar metabolism
cg2116	fructose-1-phosphate kinase
cg2117	phosphoenolpyruvate-protein kinase
cg2118	transcriptional regulator of sugar metabolism
cg2119	putative fructose-1-phosphate kinase
cg2120	phosphotransferase system, fructose-specific IIC component
cg2121	hypothetical protein
cg2124	hypothetical protein
cg2125	xanthine/uracil permeases
cg2126	GTPase
cg2127	hypothetical protein
cg2128	hypothetical protein
cg2129	diaminopimelate epimerase
cg2130	tRNA delta(2)-isopentenylpyrophosphate transferase
cg2131	hypothetical protein
cg2132	hypothetical protein
cg2133	hypothetical protein
cg2134	hypothetical protein
cg2135	2-methylthioadenine synthetase
cg2136	glutamate ABC-type transporter, ATPase component
cg2137	glutamate ABC-type transporter, periplasmic component
cg2138	glutamate ABC-type transporter, permease component
cg2139	glutamate ABC-type transporter, permease component
cg2140	recombination regulator RecX
cg2141	recombinase A
cg2145	hypothetical protein
cg2146	hypothetical protein
cg2147	hypothetical protein
cg2148	ABC-type transporter, ATPase component
cg2149	ABC-type transporter, permease component
cg2151	phage shock protein A (IM30)
cg2152	transcriptional regulator
cg2153	competence- and mitomycin-induced protein
cg2154	phosphatidylglycerophosphate synthase
cg2155	hypothetical protein
cg2156	hypothetical protein
cg2157	membrane protein TerC
cg2158	DNA translocase SpoIIIE-like protein
cg2159	hypothetical protein
cg2160	metallo-beta-lactamase superfamily hydrolase
cg2161	dihydrodipicolinate synthase
cg2162	FAD-dependent thymidylate synthase
cg2163	dihydrodipicolinate reductase
cg2165	hypothetical protein
cg2166	polynucleotide phosphorylase/polyadenylase
cg2167	30S ribosomal protein S15
cg2168	inosine-uridine nucleoside N-ribohydrolase
cg2169	bifunctional riboflavin kinase/FMN adenylyltransferase
cg2170	tRNA pseudouridine synthase B
cg2171	phosphopantetheinyl transferase component of siderophore synthetase
cg2172	hypothetical protein
cg2173	Na+-driven multidrug efflux pump
cg2174	exopolyphosphatase-related protein
cg2175	ribosome-binding factor A
cg2176	translation initiation factor IF-2
cg2177	nucleic-acid-binding protein
cg2178	transcription elongation factor NusA
cg2179	hypothetical protein
cg2180	hypothetical protein
cg2181	ABC-type transporter, periplasmic component
cg2182	ABC-type transporter, permease component
cg2183	ABC-type transporter, permease component
cg2184	ABC-type transporter, duplicated ATPase component
cg2185	prolyl-tRNA synthetase
cg2186	hypothetical protein
cg2187	Mg-chelatase subunit ChlD
cg2188	Mg-chelatase subunit ChlI
cg2189	uroporphyrinogen-III methylase
cg2190	hypothetical protein
cg2191	hypothetical protein
cg2192	malate:quinone oxidoreductase
cg2193	hypothetical protein
cg2194	mycothione/glutathione reductase
cg2195	hypothetical protein
cg2196	hypothetical protein
cg2197	hypothetical protein
cg2198	methionine aminopeptidase
cg2199	cell division protein FtsI
cg2200	two-component system, response regulator
cg2201	two-component system, sensory transduction histidine kinase
cg2202	ABC-type transporter, permease component
cg2204	ABC-type transporter, ATPase component
cg2206	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase
cg2207	membrane-associated Zn-dependent protease 1
cg2208	1-deoxy-D-xylulose 5-phosphate reductoisomerase
cg2211	hypothetical protein
cg2212	hypothetical protein
cg2213	ABC-type transporter, ATPase component
cg2214	Fe-S-cluster redox protein
cg2215	hypothetical protein
cg2216	CDP-diglyceride synthetase
cg2217	ribosome recycling factor
cg2218	uridylate kinase
cg2221	elongation factor Ts
cg2222	30S ribosomal protein S2
cg2223	membrane metalloendopeptidase protein
cg2224	site-specific tyrosine recombinase XerC
cg2226	Rossmann-fold nucleotide-binding protein
cg2227	ATPase with chaperone activity
cg2228	hypothetical protein
cg2229	hypothetical protein
cg2230	ribonuclease HII
cg2232	signal peptidase I
cg2234	ABC-type transport systems, periplasmic component
cg2235	50S ribosomal protein L19
cg2236	thiamine-phosphate pyrophosphorylase
cg2237	glycine/D-amino acid oxidase
cg2238	sulfur transfer protein
cg2239	thiazole synthase
cg2240	thiamine biosynthesis protein ThiF
cg2241	RNA binding protein
cg2242	transcriptional regulator
cg2243	di- and tricarboxylate transporters
cg2244	adenylosuccinate lyase
cg2247	hypothetical protein
cg2248	hypothetical protein
cg2249	tRNA (guanine-N(1)-)-methyltransferase
cg2250	hypothetical protein
cg2251	16S rRNA-processing protein
cg2252	hypothetical protein
cg2253	30S ribosomal protein S16
cg2254	ankyrin repeat-containing protein
cg2255	ABC-type transporter, permease component
cg2256	ABC-type transporter, ATPase component
cg2257	signal recognition particle GTPase
cg2258	PII uridylyl-transferase
cg2260	nitrogen regulatory protein PII
cg2261	ammonia permeases
cg2262	signal recognition particle GTPase
cg2263	hypothetical protein
cg2265	chromosome segregation ATPase
cg2266	acylphosphatase
cg2267	hypothetical protein
cg2268	transcriptional regulator
cg2269	permease
cg2270	hypothetical protein
cg2271	Co/Zn/Cd efflux system component
cg2272	formamidopyrimidine-DNA glycosylase
cg2273	ribonuclease III
cg2274	hypothetical protein
cg2275	hypothetical protein
cg2277	ABC-type transporter, ATPase component and permease component
cg2279	ABC-type transporter, ATPase component and permease component
cg2280	glutamate dehydrogenase
cg2282	glycerate kinase
cg2283	hypothetical protein
cg2284	hypothetical protein
cg2285	metal-dependent amidase/aminoacylase/carboxypeptidase
cg2286	hypothetical protein
cg2288	hypothetical protein
cg2289	glucan phosphorylase
cg2290	ring-cleavage extradiol dioxygenase
cg2291	pyruvate kinase
cg2292	prolipoprotein diacylglyceryl transferase
cg2293	indole-3-glycerol phosphate synthase
cg2294	hypothetical protein
cg2296	phosphoribosyl-AMP cyclohydrolase
cg2297	imidazole glycerol phosphate synthase subunit HisF
cg2298	fructose-1,6-bisphosphatase
cg2299	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
cg2300	imidazole glycerol phosphate synthase subunit HisH
cg2301	major facilitator superfamily permease
cg2302	hypothetical protein
cg2303	imidazoleglycerol-phosphate dehydratase
cg2304	histidinol-phosphate aminotransferase
cg2305	histidinol dehydrogenase
cg2306	hypothetical protein
cg2307	hypothetical protein
cg2308	hypothetical protein
cg2309	transcriptional regulator
cg2310	pullulanase
cg2311	SAM-dependent methyltransferase
cg2312	hydroxypyruvate isomerase
cg2313	dehydrogenase
cg2314	transcriptional regulator
cg2315	ABC-type transporter, ATPase component
cg2317	ABC-type transporter, permease component
cg2318	ABC-type transporter, periplasmic component
cg2320	transcriptional regulator
cg2321	DNA polymerase III epsilon subunit
cg2322	hypothetical protein
cg2323	maltooligosyl trehalose synthase
cg2324	hypothetical protein
cg2326	hypothetical protein
cg2328	hypothetical protein
cg2329	coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase
cg2330	ribosome-associated heat shock protein
cg2331	hypothetical protein
cg2332	hypothetical protein
cg2333	1,4-alpha-glucan branching enzyme
cg2334	threonine dehydratase
cg2336	hypothetical protein
cg2337	methionine synthase II
cg2338	DNA polymerase III subunit alpha
cg2339	permease
cg2340	hypothetical protein
cg2341	Co/Zn/Cd cation transporter
cg2342	dehydrogenase
#N/A	diaminopimelate decarboxylase
cg2344	cysteine synthase
cg2345	hypothetical protein
cg2346	23S RNA-specific pseudouridylate synthase
cg2347	lipoprotein signal peptidase
cg2348	hypothetical protein
cg2349	ABC-type transporter, ATPase component
cg2350	hypothetical protein
cg2352	L-asparaginase
cg2353	hypothetical protein
cg2355	DNA polymerase IV
cg2356	DMT family permease
cg2357	transcriptional regulator
cg2358	hypothetical protein
cg2359	isoleucyl-tRNA synthetase
cg2360	hypothetical protein
cg2361	cell division initiation protein
cg2362	hypothetical protein
cg2363	hypothetical protein
cg2364	TIM-barrel fold family protein
cg2365	hypothetical protein
cg2366	cell division protein FtsZ
cg2367	cell division septal protein
cg2368	UDP-N-acetylmuramate--L-alanine ligase
cg2369	N-acetylglucosaminyl transferase
cg2370	cell division membrane protein
cg2371	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase
cg2372	phospho-N-acetylmuramoyl-pentapeptide-transferase
cg2373	UDP-N-acetylmuramyl pentapeptide synthase
cg2374	UDP-N-acetylmuramoylalanyl-D-glutamate--2,6-diaminopimelate ligase
cg2375	cell division protein FtsI
cg2376	hypothetical protein
cg2377	S-adenosyl-methyltransferase MraW
cg2378	cell division protein MraZ
cg2380	hypothetical protein
cg2381	hypothetical protein
cg2382	hypothetical protein
cg2383	5,10-methylenetetrahydrofolate reductase
cg2384	geranylgeranyl pyrophosphate synthase
cg2385	hypothetical protein
cg2386	hypothetical protein
cg2388	serine/threonine protein kinase
cg2389	hypothetical protein
cg2390	hypothetical protein
cg2391	3-deoxy-D-arabino-heptulosonate 7-phosphate synthase AroG
cg2392	hypothetical protein
cg2393	hypothetical protein
cg2394	hypothetical protein
cg2395	hypothetical protein
cg2397	hypothetical protein
cg2398	1-acyl-sn-glycerol-3-phosphate acyltransferase
cg2399	glucose kinase
cg2400	glycosyltransferase
cg2401	cell wall-associated hydrolase
cg2402	cell wall-associated hydrolase
cg2403	cytochrome b subunit of the bc complex
cg2404	Rieske Fe-S protein
cg2405	cytochrome C
cg2406	cytochrome C oxidase subunit III
#N/A	hypothetical protein
cg2408	hypothetical protein
cg2409	cytochrome C oxidase subunit II
cg2410	asparagine synthase
cg2411	hypothetical protein
cg2412	hypothetical protein
cg2413	adenosyl cobinamide kinase
cg2414	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
cg2415	cobalamin synthase
cg2417	putative short-chain dehydrogenase
cg2418	branched-chain amino acid aminotransferase
cg2419	leucyl aminopeptidase
cg2420	hypothetical protein
cg2421	dihydrolipoamide acetyltransferase
cg2422	lipoyltransferase
cg2423	lipoyl synthase
cg2424	hypothetical protein
cg2425	permease
cg3151	transposase
cg2428	hypothetical protein
cg2429	glutamine synthase
cg2430	hypothetical protein
cg2431	hypothetical protein
cg2432	NTP pyrophosphohydrolase
cg2434	coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase
cg2435	putative translation initiation inhibitor
cg2437	threonine synthase
cg2438	hypothetical protein
cg2440	major facilitator superfamily permease
cg2441	hypothetical protein
cg2442	hypothetical protein
cg2443	hypothetical protein
cg2444	hypothetical protein
cg2445	hypothetical protein
cg2446	glutamine synthetase adenylyltransferase
cg2447	glutamine synthase
cg2449	hypothetical protein
cg2450	hypothetical protein
cg2451	hypothetical protein
cg2452	galactokinase
cg2453	exoribonuclease
cg2454	hypothetical protein
cg2455	bifunctional RNase H/acid phosphatase
cg2456	Zn-ribbon protein
cg2457	hypothetical protein
cg2458	phosphatase
cg2459	protein-tyrosine-phosphatase
cg2460	hypothetical protein
cg2461	hypothetical protein
#N/A	hypothetical protein
cg2462	transcriptional regulator
#N/A	hypothetical protein
cg2464	hypothetical protein
cg2465	hypothetical protein
cg2466	pyruvate dehydrogenase subunit E1
cg2467	ABC-type transporter, ATPase component
cg2468	ABC-type transporter, permease component
cg2470	hypothetical protein
cg4003	hypothetical protein
cg2471	hypothetical protein
cg2472	hydrolase/acyltransferase
cg2473	acyl carrier protein
cg2474	HAD family sugar phosphatase
cg2475	hypothetical protein
cg2477	hypothetical protein
cg2478	beta-lactamase class C
cg2479	hypothetical protein
cg2480	hypothetical protein
cg2481	hypothetical protein
cg2482	hypothetical protein
cg2483	hypothetical protein
cg2484	hypothetical protein
cg2485	phosphodiesterase/alkaline phosphatase D
cg2487	hypothetical protein
cg2488	hypothetical protein
cg2489	DNA primase
cg2490	hypothetical protein
cg2491	hypothetical protein
cg2492	D-fructose-6-phosphate amidotransferase
cg2493	hypothetical protein
cg2494	deoxyguanosinetriphosphate triphosphohydrolase-like protein
cg2495	hypothetical protein
cg2496	chromosome segregation ATPase
cg2497	hypothetical protein
cg2498	hypothetical protein
cg2499	glycyl-tRNA synthetase
cg2500	transcriptional regulator
cg2502	Fe2+/Zn2+ uptake regulation protein
cg2504	hypothetical protein
cg2507	hypothetical protein
cg2508	undecaprenyl pyrophosphate synthase
cg2509	DNA repair protein RecO
cg2510	GTP-binding protein Era
cg2511	CBS domain-containing protein
cg2512	putative metalloprotease
cg2513	phosphate starvation-inducible protein PhoH
cg2514	hypothetical protein
cg2515	molecular chaperone
cg2516	heat-inducible transcription repressor
cg2517	coproporphyrinogen III oxidase
cg2518	hypothetical protein
cg2519	hypothetical protein
cg2520	hypothetical protein
cg2521	long-chain acyl-CoA synthetase (AMP-forming)
cg2523	4-alpha-glucanotransferase
cg2524	ABC-type transporter, ATPase component and permease component
cg2527	Zn-dependent oligopeptidase
cg2528	carboxylesterase type B
cg2529	putative trehalose synthase
cg2530	hypothetical protein
cg2531	isopentenyl-diphosphate delta-isomerase
cg2533	hypothetical protein
cg2534	hypothetical protein
cg2535	hypothetical protein
cg2536	PLP-dependent aminotransferase
cg2537	branched-chain amino acid permease
cg2538	coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase
cg2539	EctP protein
cg2540	hypothetical protein
cg2542	permease
cg2543	FAD/FMN-containing dehydrogenase
cg2544	transcriptional regulator
cg2545	hypothetical protein
cg2546	hypothetical protein
cg2547	hypothetical protein
cg2549	ABC-type transporter, periplasmic component
cg2550	ABC-type transporter, permease component
cg2551	ABC-type transporter, permease component
cg2552	ABC-type transporter, duplicated ATPase component
cg2553	2'-5' RNA ligase
cg2554	sugar kinase
cg2556	uncharacterized iron-regulated membrane protein
cg2557	Na+-dependent transporter
cg2558	hypothetical protein
cg2559	malate synthase G
cg2560	isocitrate lyase
cg2561	thiamine biosynthesis protein x
cg2562	hypothetical protein
cg2563	choline-glycine betaine transporter
cg2564	hypothetical protein
cg2565	hypothetical protein
cg2566	hypothetical protein
cg2567	hypothetical protein
cg2568	integral membrane protein
cg2569	hypothetical protein
cg2570	dicarboxylate-binding periplasmic protein
cg2571	GTP-binding protein LepA
cg2572	hypothetical protein
cg2573	30S ribosomal protein S20
cg2574	putative threonine efflux protein
cg2575	ankyrin repeat-containing protein
cg2576	hypothetical protein
cg2577	competence protein ComE-like protein
cg2578	DNA uptake protein
cg2579	hypothetical protein
cg2581	fructose-2,6-bisphosphatase
cg2582	hypothetical protein
cg2584	nicotinic acid mononucleotide adenylyltransferase
cg2585	hypothetical protein
cg2586	gamma-glutamyl phosphate reductase
cg2587	putative phosphoglycerate dehydrogenase
cg2588	gamma-glutamyl kinase
cg2589	GTPase ObgE
cg2590	xanthine/uracil permease
cg2591	aldo/keto reductase
cg2592	hypothetical protein
cg2594	50S ribosomal protein L27
cg2595	50S ribosomal protein L21
cg2597	ribonuclease E
cg2598	hypothetical protein
cg2599	pirin-related protein
cg2600	transposase
cg2601	pirin-related protein
cg2602	hypothetical protein
cg2603	nucleoside diphosphate kinase
cg2604	hypothetical protein
cg2605	acetyltransferase
cg2606	hypothetical protein
cg2607	hypothetical protein
cg2608	folylpolyglutamate synthase
cg2609	valyl-tRNA synthetase
cg2610	ABC-type transport systems, periplasmic components
cg2611	molecular chaperone
cg2612	Rossmann fold nucleotide-binding protein
cg2613	malate dehydrogenase
cg2614	transcriptional regulator
cg2615	transcriptional regulator
cg2616	ferredoxin subunits of nitrite reductase and ring-hydroxylating dioxygenase
cg2617	flavodoxin reductase family protein 1
cg2618	major facilitator superfamily permease
cg2619	permease
cg2620	ATP-dependent protease ATP-binding subunit
cg2621	hypothetical protein
cg2622	acyl-CoA:acetate CoA transferase beta subunit
cg2623	acyl-CoA:acetate CoA transferase alpha subunit
cg2624	transcriptional regulator
cg2625	acetyl-CoA acetyltransferase
cg2626	hydrolase/acyltransferase
cg2627	DNA-binding HTH domain-containing protein
cg2628	hypothetical protein
cg2629	putative 3-carboxy-cis,cis-muconate cycloisomerase
cg2630	protocatechuate 3,4-dioxygenase beta subunit
cg2631	protocatechuate 3,4-dioxygenase beta subunit
cg2633	hypothetical protein
cg2634	hypothetical protein
cg2635	putative chloromuconate cycloisomerase
cg2636	protocatechuate 3,4-dioxygenase beta subunit
cg2637	benzoate dioxygenase large subunit
cg2638	benzoate dioxygenase small subunit
cg2639	benzoate 1,2-dioxygenase ferredoxin reductase subunit
cg2640	1,6-dihydroxycyclohexa-2,4-diene-1-carboxylate dehydrogenase
cg2641	DNA-binding HTH domain-containing protein
cg2642	putative benzoate transporter
cg2643	putative benzoate membrane transport protein
cg2644	ATP-dependent Clp protease proteolytic subunit
cg2645	ATP-dependent Clp protease proteolytic subunit
cg2647	trigger factor
cg2648	hypothetical protein
cg2649	beta-lactamase class C
cg2650	hypothetical protein
cg2651	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
cg2657	hypothetical protein
cg2658	ribose-5-phosphate isomerase B
cg2659	hypothetical protein
cg2661	hypothetical protein
cg2662	aminopeptidase N
cg2664	type IV restriction endonuclease
cg2665	hypothetical protein
cg2666	hypothetical protein
#N/A	hypothetical protein
#N/A	hypothetical protein
cg2670	hypothetical protein
cg2672	phytoene/squalene synthetase
cg2673	major facilitator superfamily permease
cg2674	hypothetical protein
cg2675	ABC-type transporter, duplicated ATPase component
cg2676	ABC-type transporter, permease component
cg2677	ABC-type transporter, permease component
cg2678	ABC-type transporter, periplasmic component
cg2679	hypothetical protein
cg2680	hypothetical protein
cg2683	hypothetical protein
cg2684	uncharacterized membrane-associated protein
cg2685	short chain dehydrogenase
cg2686	transcriptional regulator
cg2687	cystathionine gamma-synthase
cg2688	ABC-type transporter, ATPase component
cg2689	hemoglobin-like protein
cg2690	chromate transport protein ChrA
cg2691	hypothetical protein
cg2692	thioesterase
cg2693	hypothetical protein
cg2694	hypothetical protein
cg2695	putative ABC transporter ATP-binding protein
cg2697	single-stranded DNA-binding protein
cg2699	hypothetical protein
cg2700	alkaline phosphatase
cg2701	hypothetical protein
cg2703	ABC-type transporter, permease component
cg2704	ABC-type transporter, permease component
cg2705	ABC-type transporter, periplasmic component
cg2707	hypothetical protein
cg2708	ABC-type transporter, ATPase component
0	glycosyltransferase
cg2710	hypothetical protein
cg2712	AraC-type DNA-binding domain-containing protein
cg2713	hypothetical protein
cg2714	hypothetical protein
cg2715	hypothetical protein
cg2716	hydroxypyruvate isomerase
cg2717	short-chain dehydrogenase
cg2718	oligoribonuclease
cg2719	hypothetical protein
cg2720	hypothetical protein
cg2722	hypothetical protein
#N/A	hypothetical protein
0	hypothetical protein
cg2725	putative transposase
cg2726	hypothetical protein
cg2727	hypothetical protein
cg2728	glutaminase
cg2729	transcriptional regulator
cg2730	transcriptional regulator
cg2731	glucuronate isomerase
cg2732	gluconate kinase
cg2733	hypothetical protein
cg2734	amidase
cg2735	hypothetical protein
cg2736	bacterioferritin comigratory protein
cg2737	transcriptional regulator
cg2738	4'-phosphopantetheinyl transferase
cg2739	major facilitator superfamily permease
cg2740	hypothetical protein
cg2741	hypothetical protein
cg2743	3-oxoacyl-(acyl-carrier-protein) synthase
cg2746	regulator of polyketide synthase expression
cg2747	metalloendopeptidase-like protein
cg2748	hypothetical protein
cg2750	hypothetical protein
cg2751	putative deoxyribonucleotide triphosphate pyrophosphatase
cg2753	ribonuclease PH
cg2755	hypothetical protein
cg2756	hypothetical protein
cg2757	putative transposase
cg2758	hypothetical protein
cg2759	putative transposase
cg2760	hypothetical protein
cg2761	metal-dependent hydrolase
cg2762	glutamate racemase
cg2765	hypothetical protein
cg2766	transcriptional regulator
cg2767	hypothetical protein
cg2768	L-aminopeptidase/D-esterase
cg2770	hypothetical protein
cg2772	ATP-dependent Clp protease adaptor protein ClpS
cg2773	hypothetical protein
cg2774	nicotinate phosphoribosyltransferase
cg2775	hypothetical protein
cg2776	Rad3-related DNA helicase
cg2777	hypothetical protein
cg2778	hypothetical protein
cg2779	phosphoserine phosphatase
cg2780	heme/copper-type cytochrome/quinol oxidase, subunit 1
cg2781	ribonucleotide-diphosphate reductase subunit beta
cg2782	ferritin-like protein
cg2783	transcriptional regulator
cg2784	Mn-dependent transcriptional regulator
cg2785	hypothetical protein
cg2786	ribonucleotide-diphosphate reductase subunit alpha
cg2787	ribonucleotide reductase stimulatory protein
cg2789	glutaredoxin-like protein
cg2792	NAD synthetase
cg2793	hypothetical protein
cg2794	hypothetical protein
cg2795	putative Zn-NADPH:quinone dehydrogenase
cg2796	hypothetical protein
cg2797	hypothetical protein
cg2799	hypothetical protein
cg2800	phosphoglucomutase
cg2801	camphor resistance protein CrcB
cg2802	hypothetical protein
cg2803	hypothetical protein
cg2804	hypothetical protein
cg2805	hypothetical protein
cg2806	hypothetical protein
cg2807	transposase
cg2808	hypothetical protein
cg2809	hypothetical protein
cg2810	Na+/H+-dicarboxylate symporter
cg2811	ABC-type transporter, permease component
cg2812	ABC-type transporter, ATPase component
cg2822	hypothetical protein
cg2823	dehydrogenase
cg2824	hypothetical protein
cg2828	hypothetical protein
cg2829	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
cg2830	hypothetical protein
cg2831	regulatory-like protein
cg2833	cysteine synthase
cg2834	serine acetyltransferase
cg2835	acetyltransferase
cg2836	succinyl-CoA synthetase subunit alpha
cg2837	succinyl-CoA synthetase subunit beta
cg2838	dithiol-disulfide isomerase
cg2839	hypothetical protein
cg2840	acetyl-CoA hydrolase
cg2841	TIM-barrel containing enzyme
cg2842	phosphate uptake regulator
cg2843	ABC-type transporter, ATPase component
cg2844	ABC-type transporter, permease component
cg2845	ABC-type transporter, permease component
cg2846	ABC-type transporter, periplasmic component
cg2847	histone acetyltransferase HPA2-like protein
cg2848	hypothetical protein
cg2849	hypothetical protein
cg2850	hypothetical protein
cg2851	4-amino-4-deoxychorismate lyase
cg2852	aminomethyltransferase related to GcvT
cg2853	hypothetical protein
cg2856	phosphoribosylaminoimidazole synthetase
cg2857	amidophosphoribosyltransferase
cg2859	hypothetical protein
cg2860	acyl-CoA hydrolase
cg2861	membrane proteins
cg2862	phosphoribosylformylglycinamidine synthase II
cg2863	phosphoribosylformylglycinamidine synthase subunit I
cg2865	phosphoribosylformylglycinamidine synthase subunit PurS
cg2867	glutathione peroxidase
cg2868	extracellular nuclease
cg0705	hypothetical protein
cg2869	deacetylase
cg2870	Na+/H+-dicarboxylate symporter
cg2873	protease II
cg2874	phosphoribosylaminoimidazole-succinocarboxamide synthase
cg2876	adenylosuccinate lyase
cg2877	PLP-dependent aminotransferase
